tpep_pickup_datetime,tpep_dropoff_datetime,DOLocationID,PULocationID,pickup_date,pickup_time
2015-07-01 13:04:50,2015-07-01 13:16:19,41,237,2015-07-01,13:04:50
2015-07-01 21:54:31,2015-07-01 22:12:20,13,162,2015-07-01,21:54:31
2015-07-01 19:54:23,2015-07-01 20:09:54,164,48,2015-07-01,19:54:23
2015-07-01 18:43:22,2015-07-01 18:55:49,163,43,2015-07-01,18:43:22
2015-07-01 00:37:05,2015-07-01 00:49:05,79,48,2015-07-01,00:37:05
2015-07-01 05:38:47,2015-07-01 05:48:10,148,158,2015-07-01,05:38:47
2015-07-01 21:44:09,2015-07-01 21:55:07,244,238,2015-07-01,21:44:09
2015-07-01 13:55:23,2015-07-01 14:43:57,138,163,2015-07-01,13:55:23
2015-07-01 13:31:56,2015-07-01 13:43:06,163,186,2015-07-01,13:31:56
2015-07-01 18:20:16,2015-07-01 18:39:19,234,237,2015-07-01,18:20:16
2015-07-01 07:10:39,2015-07-01 07:15:48,231,249,2015-07-01,07:10:39
2015-07-01 17:07:45,2015-07-01 17:16:12,232,79,2015-07-01,17:07:45
2015-07-01 07:08:02,2015-07-01 07:19:39,262,239,2015-07-01,07:08:02
2015-07-01 20:42:22,2015-07-01 20:56:18,255,148,2015-07-01,20:42:22
2015-07-01 18:00:53,2015-07-01 18:21:20,161,48,2015-07-01,18:00:53
2015-07-01 14:40:54,2015-07-01 15:04:25,163,107,2015-07-01,14:40:54
2015-07-01 19:47:06,2015-07-01 19:51:36,165,165,2015-07-01,19:47:06
2015-07-01 13:01:19,2015-07-01 13:23:57,170,211,2015-07-01,13:01:19
2015-07-01 08:36:04,2015-07-01 08:49:46,229,79,2015-07-01,08:36:04
2015-07-01 08:07:41,2015-07-01 08:50:35,161,138,2015-07-01,08:07:41
2015-07-01 14:12:12,2015-07-01 14:34:18,161,144,2015-07-01,14:12:12
2015-07-01 13:43:19,2015-07-01 14:15:16,163,113,2015-07-01,13:43:19
2015-07-01 09:19:19,2015-07-01 10:17:44,234,137,2015-07-01,09:19:19
2015-07-01 19:44:47,2015-07-01 19:47:05,141,237,2015-07-01,19:44:47
2015-07-01 16:16:20,2015-07-01 16:25:00,48,68,2015-07-01,16:16:20
2015-07-01 19:38:18,2015-07-01 19:46:42,246,158,2015-07-01,19:38:18
2015-07-01 15:34:42,2015-07-01 16:23:34,107,132,2015-07-01,15:34:42
2015-07-01 22:22:16,2015-07-01 22:26:16,161,230,2015-07-01,22:22:16
2015-07-01 15:44:11,2015-07-01 15:57:51,237,236,2015-07-01,15:44:11
2015-07-01 05:48:20,2015-07-01 05:51:35,161,48,2015-07-01,05:48:20
2015-07-01 08:35:45,2015-07-01 08:55:14,163,79,2015-07-01,08:35:45
2015-07-01 06:45:42,2015-07-01 06:51:36,170,186,2015-07-01,06:45:42
2015-07-01 21:27:03,2015-07-01 21:40:03,165,165,2015-07-01,21:27:03
2015-07-01 23:23:05,2015-07-01 23:32:07,88,233,2015-07-01,23:23:05
2015-07-01 08:16:48,2015-07-01 08:38:43,16,70,2015-07-01,08:16:48
2015-07-01 20:00:30,2015-07-01 20:19:23,97,40,2015-07-01,20:00:30
2015-07-01 15:04:28,2015-07-01 15:33:51,162,239,2015-07-01,15:04:28
2015-07-01 15:54:28,2015-07-01 16:02:59,236,237,2015-07-01,15:54:28
2015-07-01 21:03:09,2015-07-01 21:08:13,236,262,2015-07-01,21:03:09
2015-07-01 15:42:02,2015-07-01 15:57:07,229,79,2015-07-01,15:42:02
2015-07-01 13:27:27,2015-07-01 13:34:25,238,142,2015-07-01,13:27:27
2015-07-01 21:58:20,2015-07-01 22:06:23,186,107,2015-07-01,21:58:20
2015-07-01 22:57:52,2015-07-01 23:16:31,95,170,2015-07-01,22:57:52
2015-07-01 22:28:48,2015-07-01 22:36:02,141,229,2015-07-01,22:28:48
2015-07-01 15:33:27,2015-07-01 16:03:44,246,170,2015-07-01,15:33:27
2015-07-01 22:31:11,2015-07-01 22:44:08,142,142,2015-07-01,22:31:11
2015-07-01 18:30:32,2015-07-01 18:42:23,211,234,2015-07-01,18:30:32
2015-07-01 10:00:32,2015-07-01 10:18:28,233,186,2015-07-01,10:00:32
2015-07-01 13:03:02,2015-07-01 13:13:13,230,48,2015-07-01,13:03:02
2015-07-01 18:46:22,2015-07-01 18:55:08,239,41,2015-07-01,18:46:22
2015-07-01 20:21:13,2015-07-01 20:32:58,162,236,2015-07-01,20:21:13
2015-07-01 18:50:35,2015-07-01 19:22:02,246,161,2015-07-01,18:50:35
2015-07-01 17:45:15,2015-07-01 17:58:43,234,161,2015-07-01,17:45:15
2015-07-01 23:23:00,2015-07-01 23:45:16,87,100,2015-07-01,23:23:00
2015-07-01 19:26:11,2015-07-01 19:32:39,13,249,2015-07-01,19:26:11
2015-07-01 23:37:46,2015-07-01 23:44:39,141,230,2015-07-01,23:37:46
2015-07-01 11:45:26,2015-07-01 11:57:54,236,162,2015-07-01,11:45:26
2015-07-01 13:05:06,2015-07-01 13:27:20,170,114,2015-07-01,13:05:06
2015-07-01 20:30:59,2015-07-01 20:37:02,142,230,2015-07-01,20:30:59
2015-07-01 21:14:42,2015-07-01 21:29:05,158,161,2015-07-01,21:14:42
2015-07-01 19:11:38,2015-07-01 19:21:43,137,170,2015-07-01,19:11:38
2015-07-01 16:36:57,2015-07-01 16:46:40,163,162,2015-07-01,16:36:57
2015-07-01 20:31:44,2015-07-01 20:43:07,263,161,2015-07-01,20:31:44
2015-07-01 08:45:28,2015-07-01 09:00:25,230,141,2015-07-01,08:45:28
2015-07-01 06:03:13,2015-07-01 06:10:57,170,246,2015-07-01,06:03:13
2015-07-01 19:15:07,2015-07-01 19:54:09,17,68,2015-07-01,19:15:07
2015-07-01 14:36:50,2015-07-01 15:42:05,158,132,2015-07-01,14:36:50
2015-07-01 10:03:06,2015-07-01 10:12:35,230,50,2015-07-01,10:03:06
2015-07-01 08:24:57,2015-07-01 08:32:48,260,260,2015-07-01,08:24:57
2015-07-01 19:55:31,2015-07-01 20:26:34,162,132,2015-07-01,19:55:31
2015-07-01 07:51:47,2015-07-01 08:05:14,163,170,2015-07-01,07:51:47
2015-07-01 23:45:26,2015-07-02 00:10:35,36,249,2015-07-01,23:45:26
2015-07-01 17:07:04,2015-07-01 17:14:16,186,234,2015-07-01,17:07:04
2015-07-01 11:44:07,2015-07-01 11:57:15,170,230,2015-07-01,11:44:07
2015-07-01 13:52:12,2015-07-01 13:55:04,236,236,2015-07-01,13:52:12
2015-07-01 07:29:28,2015-07-01 07:46:35,162,262,2015-07-01,07:29:28
2015-07-01 20:31:02,2015-07-01 20:42:04,237,232,2015-07-01,20:31:02
2015-07-01 18:06:25,2015-07-01 18:18:33,148,13,2015-07-01,18:06:25
2015-07-01 15:16:16,2015-07-01 15:23:00,262,141,2015-07-01,15:16:16
2015-07-01 14:30:16,2015-07-01 14:41:02,142,246,2015-07-01,14:30:16
2015-07-01 19:05:12,2015-07-01 19:34:32,262,114,2015-07-01,19:05:12
2015-07-01 20:33:08,2015-07-01 20:45:12,4,249,2015-07-01,20:33:08
2015-07-01 19:27:28,2015-07-01 19:34:26,186,48,2015-07-01,19:27:28
2015-07-01 11:20:34,2015-07-01 11:32:20,239,236,2015-07-01,11:20:34
2015-07-01 10:36:11,2015-07-01 11:22:33,186,186,2015-07-01,10:36:11
2015-07-01 16:27:52,2015-07-01 16:35:36,48,186,2015-07-01,16:27:52
2015-07-01 08:00:30,2015-07-01 08:02:13,234,170,2015-07-01,08:00:30
2015-07-01 13:58:46,2015-07-01 14:39:50,236,249,2015-07-01,13:58:46
2015-07-01 00:17:51,2015-07-01 00:29:42,162,87,2015-07-01,00:17:51
2015-07-01 20:09:14,2015-07-01 20:19:59,170,114,2015-07-01,20:09:14
2015-07-01 20:42:44,2015-07-01 20:51:33,141,170,2015-07-01,20:42:44
2015-07-01 16:19:47,2015-07-01 16:31:05,237,151,2015-07-01,16:19:47
2015-07-01 17:10:03,2015-07-01 17:19:55,162,229,2015-07-01,17:10:03
2015-07-01 12:36:29,2015-07-01 13:38:31,132,238,2015-07-01,12:36:29
2015-07-01 17:32:23,2015-07-01 18:26:22,238,132,2015-07-01,17:32:23
2015-07-01 01:45:08,2015-07-01 01:53:43,148,90,2015-07-01,01:45:08
2015-07-01 23:09:45,2015-07-01 23:22:56,141,142,2015-07-01,23:09:45
2015-07-01 07:54:28,2015-07-01 08:04:34,146,129,2015-07-01,07:54:28
2015-07-01 20:24:00,2015-07-01 20:46:17,236,90,2015-07-01,20:24:00
2015-07-01 23:01:56,2015-07-01 23:21:42,181,79,2015-07-01,23:01:56
2015-07-01 10:48:53,2015-07-01 11:09:20,79,236,2015-07-01,10:48:53
2015-07-01 08:27:51,2015-07-01 08:35:12,166,238,2015-07-01,08:27:51
2015-07-01 00:35:18,2015-07-01 00:41:42,170,230,2015-07-01,00:35:18
2015-07-01 14:20:15,2015-07-01 14:32:48,230,233,2015-07-01,14:20:15
2015-07-01 22:45:05,2015-07-01 23:23:29,257,132,2015-07-01,22:45:05
2015-07-01 19:57:46,2015-07-01 20:03:02,142,161,2015-07-01,19:57:46
2015-07-01 02:52:00,2015-07-01 02:56:14,237,141,2015-07-01,02:52:00
2015-07-01 17:47:57,2015-07-01 18:01:01,142,262,2015-07-01,17:47:57
2015-07-01 07:02:20,2015-07-01 07:05:35,161,162,2015-07-01,07:02:20
2015-07-01 08:44:49,2015-07-01 09:01:37,170,114,2015-07-01,08:44:49
2015-07-01 17:34:41,2015-07-01 17:39:53,237,163,2015-07-01,17:34:41
2015-07-01 14:12:04,2015-07-01 14:28:38,133,261,2015-07-01,14:12:04
2015-07-01 11:16:37,2015-07-01 11:24:13,232,107,2015-07-01,11:16:37
2015-07-01 23:11:25,2015-07-02 00:08:39,32,158,2015-07-01,23:11:25
2015-07-01 02:52:50,2015-07-01 02:56:34,74,75,2015-07-01,02:52:50
2015-07-01 12:37:18,2015-07-01 12:44:29,113,231,2015-07-01,12:37:18
2015-07-01 10:35:06,2015-07-01 10:40:44,170,162,2015-07-01,10:35:06
2015-07-01 11:12:36,2015-07-01 11:18:12,161,162,2015-07-01,11:12:36
2015-07-01 06:37:01,2015-07-01 06:40:49,161,229,2015-07-01,06:37:01
2015-07-01 23:59:18,2015-07-02 00:06:45,162,234,2015-07-01,23:59:18
2015-07-01 09:18:35,2015-07-01 09:46:38,186,140,2015-07-01,09:18:35
2015-07-01 10:35:32,2015-07-01 10:40:51,239,236,2015-07-01,10:35:32
2015-07-01 21:11:35,2015-07-01 21:27:41,151,68,2015-07-01,21:11:35
2015-07-01 22:27:54,2015-07-01 22:50:32,37,211,2015-07-01,22:27:54
2015-07-01 19:22:57,2015-07-01 20:00:30,257,25,2015-07-01,19:22:57
2015-07-01 21:41:46,2015-07-01 22:01:15,112,230,2015-07-01,21:41:46
2015-07-01 18:17:52,2015-07-01 18:32:11,40,189,2015-07-01,18:17:52
2015-07-01 18:25:33,2015-07-01 18:36:07,238,230,2015-07-01,18:25:33
2015-07-01 12:38:58,2015-07-01 12:54:42,143,236,2015-07-01,12:38:58
2015-07-01 16:59:19,2015-07-01 17:13:31,48,186,2015-07-01,16:59:19
2015-07-01 20:34:35,2015-07-01 20:50:39,186,79,2015-07-01,20:34:35
2015-07-01 07:27:19,2015-07-01 07:34:05,162,234,2015-07-01,07:27:19
2015-07-01 10:08:11,2015-07-01 10:18:08,137,45,2015-07-01,10:08:11
2015-07-01 13:34:04,2015-07-01 13:50:07,233,48,2015-07-01,13:34:04
2015-07-01 12:16:29,2015-07-01 13:18:17,249,132,2015-07-01,12:16:29
2015-07-01 17:52:03,2015-07-01 17:58:04,113,211,2015-07-01,17:52:03
2015-07-01 17:46:43,2015-07-01 17:54:44,107,233,2015-07-01,17:46:43
2015-07-01 09:35:18,2015-07-01 09:43:07,237,236,2015-07-01,09:35:18
2015-07-01 22:00:55,2015-07-01 22:32:01,223,163,2015-07-01,22:00:55
2015-07-01 20:53:48,2015-07-01 20:55:46,238,238,2015-07-01,20:53:48
2015-07-01 21:45:08,2015-07-01 21:57:01,80,138,2015-07-01,21:45:08
2015-07-01 16:38:03,2015-07-01 16:46:59,17,65,2015-07-01,16:38:03
2015-07-01 10:26:16,2015-07-01 10:59:38,148,163,2015-07-01,10:26:16
2015-07-01 04:32:22,2015-07-01 04:37:15,129,82,2015-07-01,04:32:22
2015-07-01 09:30:51,2015-07-01 09:49:55,186,13,2015-07-01,09:30:51
2015-07-01 11:04:17,2015-07-01 11:18:02,161,170,2015-07-01,11:04:17
2015-07-01 19:30:20,2015-07-01 19:43:48,164,100,2015-07-01,19:30:20
2015-07-01 14:22:18,2015-07-01 14:26:59,79,144,2015-07-01,14:22:18
2015-07-01 12:34:14,2015-07-01 12:54:33,114,186,2015-07-01,12:34:14
2015-07-01 15:34:25,2015-07-01 15:59:55,148,161,2015-07-01,15:34:25
2015-07-01 23:50:02,2015-07-02 00:04:20,148,249,2015-07-01,23:50:02
2015-07-01 20:10:29,2015-07-01 20:36:28,90,144,2015-07-01,20:10:29
2015-07-01 18:19:29,2015-07-01 18:38:32,186,231,2015-07-01,18:19:29
2015-07-01 22:29:35,2015-07-01 22:50:25,181,13,2015-07-01,22:29:35
2015-07-01 13:23:51,2015-07-01 13:49:54,138,163,2015-07-01,13:23:51
2015-07-01 17:13:12,2015-07-01 17:16:01,237,141,2015-07-01,17:13:12
2015-07-01 08:54:34,2015-07-01 08:58:28,170,170,2015-07-01,08:54:34
2015-07-01 21:19:35,2015-07-01 21:28:24,41,263,2015-07-01,21:19:35
2015-07-01 23:50:51,2015-07-01 23:55:29,238,236,2015-07-01,23:50:51
2015-07-01 01:32:55,2015-07-01 01:43:34,234,79,2015-07-01,01:32:55
2015-07-01 08:50:06,2015-07-01 09:14:33,229,24,2015-07-01,08:50:06
2015-07-01 11:57:09,2015-07-01 12:13:41,164,237,2015-07-01,11:57:09
2015-07-01 21:52:08,2015-07-01 21:53:32,164,164,2015-07-01,21:52:08
2015-07-01 11:29:28,2015-07-01 11:44:09,50,230,2015-07-01,11:29:28
2015-07-01 00:40:19,2015-07-01 00:45:09,107,107,2015-07-01,00:40:19
2015-07-01 18:53:04,2015-07-01 18:59:20,234,249,2015-07-01,18:53:04
2015-07-01 19:00:05,2015-07-01 19:37:04,149,164,2015-07-01,19:00:05
2015-07-01 20:08:05,2015-07-01 20:17:29,234,161,2015-07-01,20:08:05
2015-07-01 18:48:18,2015-07-01 19:15:56,113,162,2015-07-01,18:48:18
2015-07-01 21:31:12,2015-07-01 21:50:35,239,231,2015-07-01,21:31:12
2015-07-01 19:45:09,2015-07-01 19:58:53,33,113,2015-07-01,19:45:09
2015-07-01 10:05:47,2015-07-01 10:12:01,239,142,2015-07-01,10:05:47
2015-07-01 00:19:18,2015-07-01 00:32:12,164,230,2015-07-01,00:19:18
2015-07-01 12:31:01,2015-07-01 13:17:46,163,138,2015-07-01,12:31:01
2015-07-01 13:25:04,2015-07-01 13:37:54,186,170,2015-07-01,13:25:04
2015-07-01 19:44:46,2015-07-01 20:12:27,142,144,2015-07-01,19:44:46
2015-07-01 11:51:42,2015-07-01 12:07:27,234,68,2015-07-01,11:51:42
2015-07-01 22:01:13,2015-07-01 22:11:04,151,50,2015-07-01,22:01:13
2015-07-01 14:34:17,2015-07-01 14:38:09,151,151,2015-07-01,14:34:17
2015-07-01 10:52:39,2015-07-01 11:09:54,88,186,2015-07-01,10:52:39
2015-07-01 14:29:40,2015-07-01 14:43:29,141,239,2015-07-01,14:29:40
2015-07-01 09:05:13,2015-07-01 09:15:44,229,233,2015-07-01,09:05:13
2015-07-01 00:23:08,2015-07-01 00:23:08,230,230,2015-07-01,00:23:08
2015-07-01 07:33:43,2015-07-01 07:53:43,13,163,2015-07-01,07:33:43
2015-07-01 07:56:57,2015-07-01 08:07:19,142,161,2015-07-01,07:56:57
2015-07-01 22:52:46,2015-07-01 23:06:46,261,161,2015-07-01,22:52:46
2015-07-01 10:55:02,2015-07-01 11:00:18,161,170,2015-07-01,10:55:02
2015-07-01 19:38:54,2015-07-01 19:43:11,186,246,2015-07-01,19:38:54
2015-07-01 21:33:06,2015-07-01 21:40:46,211,158,2015-07-01,21:33:06
2015-07-01 13:36:39,2015-07-01 13:46:40,158,114,2015-07-01,13:36:39
2015-07-01 17:51:44,2015-07-01 18:04:30,236,142,2015-07-01,17:51:44
2015-07-01 01:39:31,2015-07-01 01:48:40,263,142,2015-07-01,01:39:31
2015-07-01 14:55:55,2015-07-01 15:08:17,249,261,2015-07-01,14:55:55
2015-07-01 11:44:30,2015-07-01 12:01:08,246,244,2015-07-01,11:44:30
2015-07-01 19:32:44,2015-07-01 19:45:32,249,144,2015-07-01,19:32:44
2015-07-01 00:29:05,2015-07-01 00:44:59,246,232,2015-07-01,00:29:05
2015-07-01 15:53:42,2015-07-01 16:08:12,236,143,2015-07-01,15:53:42
2015-07-01 00:51:11,2015-07-01 00:53:35,116,244,2015-07-01,00:51:11
2015-07-01 16:59:39,2015-07-01 17:24:03,232,125,2015-07-01,16:59:39
2015-07-01 08:55:09,2015-07-01 09:05:04,45,107,2015-07-01,08:55:09
2015-07-01 18:31:23,2015-07-01 18:40:28,144,249,2015-07-01,18:31:23
2015-07-01 06:35:22,2015-07-01 06:57:34,138,162,2015-07-01,06:35:22
2015-07-01 09:52:33,2015-07-01 10:01:26,68,48,2015-07-01,09:52:33
2015-07-01 00:07:05,2015-07-01 00:31:48,226,48,2015-07-01,00:07:05
2015-07-01 22:36:40,2015-07-01 22:46:29,143,141,2015-07-01,22:36:40
2015-07-01 07:28:39,2015-07-01 07:39:39,74,229,2015-07-01,07:28:39
2015-07-01 09:35:50,2015-07-01 09:50:39,161,43,2015-07-01,09:35:50
2015-07-01 16:11:07,2015-07-01 16:24:35,239,163,2015-07-01,16:11:07
2015-07-01 09:13:54,2015-07-01 09:21:59,107,79,2015-07-01,09:13:54
2015-07-01 07:10:54,2015-07-01 07:31:12,138,233,2015-07-01,07:10:54
2015-07-01 18:42:50,2015-07-01 19:11:42,249,162,2015-07-01,18:42:50
2015-07-01 19:24:35,2015-07-01 19:32:35,80,255,2015-07-01,19:24:35
2015-07-01 02:18:07,2015-07-01 02:32:11,68,68,2015-07-01,02:18:07
2015-07-01 10:34:25,2015-07-01 10:55:37,158,164,2015-07-01,10:34:25
2015-07-01 12:41:35,2015-07-01 12:49:33,48,48,2015-07-01,12:41:35
2015-07-01 20:14:28,2015-07-01 20:25:11,186,170,2015-07-01,20:14:28
2015-07-01 13:29:18,2015-07-01 13:50:55,41,162,2015-07-01,13:29:18
2015-07-01 12:37:27,2015-07-01 13:10:25,163,211,2015-07-01,12:37:27
2015-07-01 17:37:07,2015-07-01 17:47:37,234,68,2015-07-01,17:37:07
2015-07-01 12:59:48,2015-07-01 13:23:08,162,148,2015-07-01,12:59:48
2015-07-01 21:55:24,2015-07-01 22:03:47,238,236,2015-07-01,21:55:24
2015-07-01 16:50:40,2015-07-01 17:04:20,236,162,2015-07-01,16:50:40
2015-07-01 08:55:58,2015-07-01 09:01:38,239,151,2015-07-01,08:55:58
2015-07-01 09:52:28,2015-07-01 10:04:14,163,142,2015-07-01,09:52:28
2015-07-01 21:46:22,2015-07-01 21:53:24,90,246,2015-07-01,21:46:22
2015-07-01 13:04:55,2015-07-01 13:08:25,50,50,2015-07-01,13:04:55
2015-07-01 10:00:11,2015-07-01 10:12:33,236,237,2015-07-01,10:00:11
2015-07-01 20:09:17,2015-07-01 20:18:22,224,107,2015-07-01,20:09:17
2015-07-01 21:24:09,2015-07-01 21:31:48,114,68,2015-07-01,21:24:09
2015-07-01 07:56:46,2015-07-01 08:27:57,37,232,2015-07-01,07:56:46
2015-07-01 14:18:32,2015-07-01 14:27:27,142,237,2015-07-01,14:18:32
2015-07-01 22:18:23,2015-07-01 22:44:33,263,158,2015-07-01,22:18:23
2015-07-01 20:10:02,2015-07-01 20:30:16,249,162,2015-07-01,20:10:02
2015-07-01 00:11:48,2015-07-01 00:25:51,230,161,2015-07-01,00:11:48
2015-07-01 15:37:41,2015-07-01 15:55:59,161,236,2015-07-01,15:37:41
2015-07-01 00:10:41,2015-07-01 00:25:59,144,138,2015-07-01,00:10:41
2015-07-01 21:35:27,2015-07-01 21:43:45,113,170,2015-07-01,21:35:27
2015-07-01 10:05:30,2015-07-01 10:12:06,141,237,2015-07-01,10:05:30
2015-07-01 19:12:15,2015-07-01 19:24:17,186,161,2015-07-01,19:12:15
2015-07-01 17:06:21,2015-07-01 17:36:57,186,237,2015-07-01,17:06:21
2015-07-01 14:34:37,2015-07-01 14:42:32,107,144,2015-07-01,14:34:37
2015-07-01 08:38:02,2015-07-01 08:49:34,161,229,2015-07-01,08:38:02
2015-07-01 13:22:27,2015-07-01 13:44:24,233,50,2015-07-01,13:22:27
2015-07-01 08:46:12,2015-07-01 09:01:19,100,229,2015-07-01,08:46:12
2015-07-01 10:51:44,2015-07-01 11:01:46,142,230,2015-07-01,10:51:44
2015-07-01 07:12:17,2015-07-01 07:32:23,125,263,2015-07-01,07:12:17
2015-07-01 13:58:10,2015-07-01 14:15:48,148,211,2015-07-01,13:58:10
2015-07-01 10:29:18,2015-07-01 10:34:02,231,231,2015-07-01,10:29:18
2015-07-01 21:50:52,2015-07-01 22:01:16,163,141,2015-07-01,21:50:52
2015-07-01 11:09:44,2015-07-01 11:18:32,249,211,2015-07-01,11:09:44
2015-07-01 15:04:30,2015-07-01 15:15:08,236,238,2015-07-01,15:04:30
2015-07-01 19:05:56,2015-07-01 19:19:47,142,140,2015-07-01,19:05:56
2015-07-01 14:13:47,2015-07-01 14:20:42,231,261,2015-07-01,14:13:47
2015-07-01 13:35:45,2015-07-01 13:59:32,237,4,2015-07-01,13:35:45
2015-07-01 22:57:23,2015-07-01 23:11:23,87,79,2015-07-01,22:57:23
2015-07-01 09:23:28,2015-07-01 09:30:51,88,87,2015-07-01,09:23:28
2015-07-01 20:10:20,2015-07-01 20:33:57,166,229,2015-07-01,20:10:20
2015-07-01 03:19:53,2015-07-01 03:33:42,129,141,2015-07-01,03:19:53
2015-07-01 21:50:01,2015-07-01 22:09:54,256,186,2015-07-01,21:50:01
2015-07-01 19:04:28,2015-07-01 19:15:06,230,100,2015-07-01,19:04:28
2015-07-01 21:46:26,2015-07-01 21:58:49,170,249,2015-07-01,21:46:26
2015-07-01 20:12:06,2015-07-01 20:25:54,68,161,2015-07-01,20:12:06
2015-07-01 00:08:33,2015-07-01 00:16:51,262,239,2015-07-01,00:08:33
2015-07-01 15:10:37,2015-07-01 15:22:53,162,140,2015-07-01,15:10:37
2015-07-01 22:58:55,2015-07-01 23:03:38,162,161,2015-07-01,22:58:55
2015-07-01 09:45:54,2015-07-01 09:54:44,142,236,2015-07-01,09:45:54
2015-07-01 20:50:56,2015-07-01 21:12:44,262,211,2015-07-01,20:50:56
2015-07-01 18:55:35,2015-07-01 19:11:14,144,170,2015-07-01,18:55:35
2015-07-01 21:05:12,2015-07-01 21:14:01,236,162,2015-07-01,21:05:12
2015-07-01 14:27:09,2015-07-01 14:32:47,161,170,2015-07-01,14:27:09
2015-07-01 12:42:08,2015-07-01 12:50:51,142,239,2015-07-01,12:42:08
2015-07-01 22:15:36,2015-07-01 22:20:20,100,48,2015-07-01,22:15:36
2015-07-01 11:02:21,2015-07-01 11:15:55,230,186,2015-07-01,11:02:21
2015-07-01 10:46:24,2015-07-01 11:05:30,237,50,2015-07-01,10:46:24
2015-07-01 19:45:27,2015-07-01 19:48:02,142,48,2015-07-01,19:45:27
2015-07-01 00:15:38,2015-07-01 00:23:00,142,237,2015-07-01,00:15:38
2015-07-01 15:20:34,2015-07-01 15:23:17,79,79,2015-07-01,15:20:34
2015-07-01 19:51:54,2015-07-01 20:03:46,234,48,2015-07-01,19:51:54
2015-07-01 22:19:03,2015-07-02 21:30:34,66,132,2015-07-01,22:19:03
2015-07-01 14:14:45,2015-07-01 14:23:09,186,246,2015-07-01,14:14:45
2015-07-01 07:45:50,2015-07-01 07:57:43,162,107,2015-07-01,07:45:50
2015-07-01 06:11:17,2015-07-01 06:39:07,138,87,2015-07-01,06:11:17
2015-07-01 22:42:32,2015-07-01 23:00:15,181,79,2015-07-01,22:42:32
2015-07-01 14:25:04,2015-07-01 14:34:14,161,48,2015-07-01,14:25:04
2015-07-01 17:36:30,2015-07-01 17:43:36,141,161,2015-07-01,17:36:30
2015-07-01 10:57:48,2015-07-01 11:05:42,141,233,2015-07-01,10:57:48
2015-07-01 20:47:22,2015-07-01 21:08:47,186,65,2015-07-01,20:47:22
2015-07-01 06:00:37,2015-07-01 06:13:44,75,48,2015-07-01,06:00:37
2015-07-01 09:55:52,2015-07-01 10:06:37,107,162,2015-07-01,09:55:52
2015-07-01 18:12:25,2015-07-01 18:15:04,68,186,2015-07-01,18:12:25
2015-07-01 13:35:23,2015-07-01 13:43:42,143,142,2015-07-01,13:35:23
2015-07-01 12:51:37,2015-07-01 12:54:19,164,164,2015-07-01,12:51:37
2015-07-01 10:57:20,2015-07-01 11:11:08,161,246,2015-07-01,10:57:20
2015-07-01 15:12:46,2015-07-01 15:17:34,141,237,2015-07-01,15:12:46
2015-07-01 11:12:04,2015-07-01 11:15:06,137,107,2015-07-01,11:12:04
2015-07-01 08:49:24,2015-07-01 08:53:18,140,141,2015-07-01,08:49:24
2015-07-01 10:59:26,2015-07-01 11:17:53,100,113,2015-07-01,10:59:26
2015-07-01 21:04:14,2015-07-01 21:16:59,225,76,2015-07-01,21:04:14
2015-07-01 19:25:14,2015-07-01 19:40:02,13,209,2015-07-01,19:25:14
2015-07-01 16:37:54,2015-07-01 16:43:29,249,114,2015-07-01,16:37:54
2015-07-01 23:46:58,2015-07-02 00:25:19,166,106,2015-07-01,23:46:58
2015-07-01 13:10:32,2015-07-01 13:14:49,237,141,2015-07-01,13:10:32
2015-07-01 13:53:04,2015-07-01 14:28:34,164,138,2015-07-01,13:53:04
2015-07-01 17:32:44,2015-07-01 17:56:29,48,43,2015-07-01,17:32:44
2015-07-01 17:21:16,2015-07-01 18:03:32,162,211,2015-07-01,17:21:16
2015-07-01 08:45:21,2015-07-01 08:54:12,140,43,2015-07-01,08:45:21
2015-07-01 23:06:38,2015-07-01 23:15:16,144,107,2015-07-01,23:06:38
2015-07-01 08:37:36,2015-07-01 08:49:28,137,262,2015-07-01,08:37:36
2015-07-01 01:57:02,2015-07-01 02:15:09,185,162,2015-07-01,01:57:02
2015-07-01 22:10:29,2015-07-01 22:20:38,211,79,2015-07-01,22:10:29
2015-07-01 08:36:50,2015-07-01 08:52:55,162,75,2015-07-01,08:36:50
2015-07-01 17:15:11,2015-07-01 17:29:51,161,141,2015-07-01,17:15:11
2015-07-01 11:07:47,2015-07-01 11:34:09,48,164,2015-07-01,11:07:47
2015-07-01 09:57:25,2015-07-01 10:16:49,13,48,2015-07-01,09:57:25
2015-07-01 05:54:46,2015-07-01 06:00:59,48,162,2015-07-01,05:54:46
2015-07-01 23:46:30,2015-07-02 00:04:05,146,107,2015-07-01,23:46:30
2015-07-01 20:37:31,2015-07-01 20:54:36,52,138,2015-07-01,20:37:31
2015-07-01 14:01:03,2015-07-01 14:01:37,13,261,2015-07-01,14:01:03
2015-07-01 20:35:46,2015-07-01 20:40:47,161,237,2015-07-01,20:35:46
2015-07-01 12:55:49,2015-07-01 13:04:14,100,186,2015-07-01,12:55:49
2015-07-01 15:28:49,2015-07-01 15:55:41,234,142,2015-07-01,15:28:49
2015-07-01 13:52:47,2015-07-01 13:55:23,263,237,2015-07-01,13:52:47
2015-07-01 18:17:07,2015-07-01 18:34:56,164,163,2015-07-01,18:17:07
2015-07-01 17:12:44,2015-07-01 17:17:32,79,113,2015-07-01,17:12:44
